City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive
Riyadh,03/01/2023 04:46,8,11,25.2,8,0,,
Riyadh,03/01/2023 05:31,13,10,19,19.3,0,,
Riyadh,03/01/2023 06:46,27,42,170.5,121.5,24,,
Riyadh,03/01/2023 07:46,35,79,378.1,168.5,50,,
Riyadh,03/01/2023 08:01,35,87,410.2,142.1,49,,
Riyadh,03/01/2023 09:46,28,86,381.5,143.8,31,,
Riyadh,03/01/2023 10:46,30,111,434.5,173.6,24,,
Riyadh,03/01/2023 11:01,29,112,398,160.2,22,,
Riyadh,03/01/2023 12:01,21,107,383.4,106,26,,
Riyadh,03/01/2023 13:46,19,125,436.4,105.8,33,,
Riyadh,03/01/2023 14:46,32,207,889,231,44,,
Riyadh,03/01/2023 15:01,35,202,987.6,227,52,,
Riyadh,03/01/2023 16:46,49,417,1841.3,404.7,65,,
Riyadh,03/01/2023 17:31,59,457,2067.6,418.5,69,,
Riyadh,03/01/2023 18:16,56,390,1780.4,363.3,63,,
Riyadh,03/01/2023 19:01,49,281,1304.2,273,56,,
Riyadh,03/01/2023 20:01,32,212,798.2,155.6,43,,
Riyadh,03/01/2023 21:46,32,203,733.5,178.9,35,,
Riyadh,03/01/2023 22:01,33,173,643.9,166.5,28,,
Riyadh,03/01/2023 23:01,26,103,356.1,95.9,21,,
Riyadh,04/01/2023 00:01,18,52,167.1,37.6,13,,
Riyadh,04/01/2023 01:01,11,30,99.8,16.4,7,,
Riyadh,04/01/2023 02:01,10,15,55.4,12.7,4,,
Riyadh,04/01/2023 03:46,13,17,47.2,16.4,2,,
Riyadh,04/01/2023 04:01,14,9,26.9,4.9,0,,
Riyadh,04/01/2023 05:01,7,8,26,2.2,0,,
Riyadh,04/01/2023 06:46,15,30,92.4,55.7,24,,
Riyadh,04/01/2023 07:46,23,63,235.3,103.6,49,,
Riyadh,04/01/2023 08:01,24,69,255.8,106.3,48,,
Riyadh,04/01/2023 09:01,21,68,249.2,76.7,30,,
Riyadh,04/01/2023 10:01,18,82,242.5,78.7,23,,
Riyadh,04/01/2023 11:01,16,85,294.7,77,24,,
Riyadh,04/01/2023 12:01,17,79,283.4,85.6,29,,
Riyadh,04/01/2023 13:46,18,108,347.9,98.3,35,,
Riyadh,04/01/2023 14:46,28,202,830.8,208.7,45,,
Riyadh,04/01/2023 15:16,32,168,753.8,209.3,50,,
Riyadh,04/01/2023 16:46,54,421,1942.4,440.7,67,,
Riyadh,04/01/2023 17:31,63,453,2144.6,467.7,69,,
Riyadh,04/01/2023 18:16,59,410,1876.9,383.9,64,,
Riyadh,04/01/2023 19:01,52,311,1315.2,302.7,58,,
Riyadh,04/01/2023 20:01,38,242,997.7,230.1,43,,
Riyadh,04/01/2023 21:01,34,203,752.9,163.5,40,,
Riyadh,04/01/2023 22:31,38,171,653.4,252.1,32,,
Riyadh,04/01/2023 23:01,33,117,401.9,121.1,23,,
Riyadh,05/01/2023 00:01,20,61,204.1,51.5,15,,
Riyadh,05/01/2023 01:01,11,26,99.8,18.7,7,,
Riyadh,05/01/2023 02:01,7,15,52.2,6.2,4,,
Riyadh,05/01/2023 03:31,6,12,42.9,6.2,2,,
Riyadh,05/01/2023 04:01,5,11,50.6,4.3,0,,
Riyadh,05/01/2023 05:01,2,9,36.9,3.5,0,,
Riyadh,05/01/2023 06:46,17,47,195.4,92.9,18,,
Riyadh,05/01/2023 07:31,26,94,428.9,135.1,31,,
Riyadh,05/01/2023 08:01,23,76,300.2,87.1,28,,
Riyadh,05/01/2023 09:31,17,59,193.3,79.6,16,,
Riyadh,05/01/2023 10:46,20,87,279,103.7,18,,
Riyadh,05/01/2023 11:46,23,115,482.3,137.1,23,,
Riyadh,05/01/2023 12:46,28,131,466.2,202.2,27,,
Riyadh,05/01/2023 13:46,43,246,1001.6,294.7,34,,
Riyadh,05/01/2023 14:46,52,351,1589.3,398.8,47,,
Riyadh,05/01/2023 15:16,55,322,1507.6,391.5,50,,
Riyadh,05/01/2023 16:46,65,499,2365.9,491.3,67,,
Riyadh,05/01/2023 17:31,69,460,2409.9,469.5,70,,
Riyadh,05/01/2023 18:01,62,327,1609.4,379.1,64,,
Riyadh,05/01/2023 19:01,52,301,1292.7,298.6,61,,
Riyadh,05/01/2023 20:31,53,332,1344.7,361.1,54,,
Riyadh,05/01/2023 21:01,46,248,978.6,243.7,52,,
Riyadh,05/01/2023 22:31,51,244,944.1,332.6,43,,
Riyadh,05/01/2023 23:01,45,209,816.9,254.8,32,,
Riyadh,06/01/2023 00:31,45,167,636.1,265.9,27,,
Riyadh,06/01/2023 01:16,45,150,581.2,270.2,20,,
Riyadh,06/01/2023 02:01,33,86,307.3,76.7,13,,
Riyadh,06/01/2023 03:46,21,25,69.5,26.6,7,,
Riyadh,06/01/2023 04:01,21,34,91.8,32.9,3,,
Riyadh,06/01/2023 05:46,16,25,49.2,48.1,2,,
Riyadh,06/01/2023 06:16,20,25,66.2,45.3,0,,
Riyadh,06/01/2023 07:46,17,26,83.6,29.9,0,,
Riyadh,06/01/2023 08:01,15,21,68.4,19.1,0,,
Riyadh,06/01/2023 09:01,10,29,82,17.8,1,,
Riyadh,06/01/2023 10:01,7,15,50.8,7.1,4,,
Riyadh,06/01/2023 11:31,5,11,54.2,5,8,,
Riyadh,06/01/2023 12:46,12,67,210.5,36.8,17,,
Riyadh,06/01/2023 13:46,14,91,354.1,80.9,30,,
Riyadh,06/01/2023 14:46,27,133,552.9,154.1,43,,
Riyadh,06/01/2023 15:46,41,227,858.3,352.3,48,,
Riyadh,06/01/2023 16:31,50,295,1126.6,365.8,64,,
Riyadh,06/01/2023 17:16,53,302,1227.4,426.6,65,,
Riyadh,06/01/2023 18:01,46,200,717.6,314.1,53,,
Riyadh,06/01/2023 19:01,40,170,548.4,223.6,47,,
Riyadh,06/01/2023 20:01,32,146,443.7,145.8,42,,
Riyadh,06/01/2023 21:01,31,155,498.5,137.5,40,,
Riyadh,06/01/2023 22:01,27,110,380.4,66.3,34,,
Riyadh,06/01/2023 23:01,24,84,334.2,52.5,33,,
Riyadh,07/01/2023 00:01,20,60,198,35.1,30,,
Riyadh,07/01/2023 01:01,16,42,167,19.1,21,,
Riyadh,07/01/2023 02:01,11,27,106.1,10.6,13,,
Riyadh,07/01/2023 03:01,8,31,108.7,10.8,9,,
Riyadh,07/01/2023 04:01,5,12,53.3,6.1,6,,
Riyadh,07/01/2023 05:01,4,13,59.2,5.8,4,,
Riyadh,07/01/2023 06:31,4,15,57.6,8.5,4,,
Riyadh,07/01/2023 07:01,2,13,49.3,7.3,3,,
Riyadh,07/01/2023 08:31,4,14,44.1,5.8,4,,
Riyadh,07/01/2023 09:46,7,26,82.2,12.8,7,,
Riyadh,07/01/2023 10:31,9,62,189.7,37.8,12,,
Riyadh,07/01/2023 11:31,11,85,349.4,48.5,13,,
Riyadh,07/01/2023 12:01,12,95,393.1,64.2,13,,
Riyadh,07/01/2023 13:46,16,109,396.9,95.7,16,,
Riyadh,07/01/2023 14:31,19,122,489.3,108.8,21,,
Riyadh,07/01/2023 15:46,23,147,551.8,143.4,23,,
Riyadh,07/01/2023 16:46,42,360,1495.3,341.4,41,,
Riyadh,07/01/2023 17:31,47,357,1656.9,350.9,46,,
Riyadh,07/01/2023 18:31,45,336,1465.5,329.2,48,,
Riyadh,07/01/2023 19:01,44,294,1276.7,282.3,47,,
Riyadh,07/01/2023 20:16,37,257,976.8,218.3,41,,
Riyadh,07/01/2023 21:01,33,198,702,148.3,37,,
Riyadh,07/01/2023 22:01,30,148,562.3,134.9,30,,
Riyadh,07/01/2023 23:01,21,64,201.1,65.2,23,,
Riyadh,08/01/2023 00:01,13,44,123.9,23,19,,
Riyadh,08/01/2023 01:01,8,21,79.1,10.3,17,,
Riyadh,08/01/2023 02:01,4,16,48.9,5.6,9,,
Riyadh,08/01/2023 03:01,2,4,10.4,0.9,5,,
Riyadh,08/01/2023 04:01,1,8,29.4,1.9,2,,
Riyadh,08/01/2023 05:01,0,3,12.9,0.8,2,,
Riyadh,08/01/2023 06:46,27,166,723.1,186.6,25,,
Riyadh,08/01/2023 07:46,60,343,1908.7,353.8,49,,
Riyadh,08/01/2023 08:01,62,338,1817.4,345.3,48,,
Riyadh,08/01/2023 09:01,46,181,863.9,210.7,33,,
Riyadh,08/01/2023 10:01,33,132,562.7,164.1,25,,
Riyadh,08/01/2023 11:01,22,120,441.7,116,21,,
Riyadh,08/01/2023 12:16,27,184,740.5,176.1,23,,
Riyadh,08/01/2023 13:46,38,307,1229.4,262.1,29,,
Riyadh,08/01/2023 14:46,46,313,1397.4,346.2,37,,
Riyadh,08/01/2023 15:01,47,263,1288.9,327.9,41,,
Riyadh,08/01/2023 16:46,59,398,1876.5,428.9,56,,
Riyadh,08/01/2023 17:31,66,500,2441.1,503.3,64,,
Riyadh,08/01/2023 18:01,62,395,1840.7,393.5,58,,
Riyadh,08/01/2023 19:01,52,342,1494.4,299.5,47,,
Riyadh,08/01/2023 20:01,35,212,800.5,179.3,35,,
Riyadh,08/01/2023 21:01,28,174,657.2,129.5,31,,
Riyadh,08/01/2023 22:01,23,102,354.1,90.9,25,,
Riyadh,08/01/2023 23:01,17,65,210.2,51.1,17,,
Riyadh,09/01/2023 00:01,11,30,92,21.7,11,,
Riyadh,09/01/2023 01:01,6,17,46.5,10.5,6,,
Riyadh,09/01/2023 02:01,4,14,51.2,5.4,3,,
Riyadh,09/01/2023 03:01,2,10,22.9,3,3,,
Riyadh,09/01/2023 04:01,1,2,5.2,0.4,1,,
Riyadh,09/01/2023 05:01,0,6,21.5,3.1,0,,
Riyadh,09/01/2023 06:46,29,185,806.6,204.4,34,,
Riyadh,09/01/2023 07:46,60,361,1822.4,365,76,,
Riyadh,09/01/2023 08:01,62,328,1622.6,335.5,82,,
Riyadh,09/01/2023 09:01,45,171,801.8,200.1,70,,
Riyadh,09/01/2023 10:01,33,129,527.7,151.6,45,,
Riyadh,09/01/2023 11:31,24,125,493.9,131.7,25,,
Riyadh,09/01/2023 12:16,30,234,943.7,214,26,,
Riyadh,09/01/2023 13:31,39,327,1344.3,273,48,,
Riyadh,09/01/2023 14:46,47,305,1521.7,341.5,69,,
Riyadh,09/01/2023 15:16,52,279,1503.1,339.9,81,,
Riyadh,09/01/2023 16:46,62,474,2622.4,477.7,98,,
Riyadh,09/01/2023 17:31,67,544,2991.7,509.9,99,,
Riyadh,09/01/2023 18:01,63,422,2342.5,413.2,88,,
Riyadh,09/01/2023 19:01,57,376,1828.9,339,69,,
Riyadh,09/01/2023 20:01,40,264,1038.5,228.8,48,,
Riyadh,09/01/2023 21:01,31,185,668.7,143.9,36,,
Riyadh,09/01/2023 22:01,24,112,365.1,104.7,32,,
Riyadh,09/01/2023 23:01,17,55,204.8,56.8,30,,
Riyadh,10/01/2023 00:01,13,32,129.6,37.5,21,,
Riyadh,10/01/2023 01:31,9,21,61.1,17.1,11,,
Riyadh,10/01/2023 02:01,9,17,53,8,6,,
Riyadh,10/01/2023 03:01,7,11,41.2,12.3,4,,
Riyadh,10/01/2023 04:01,6,13,49.2,14.3,8,,
Riyadh,10/01/2023 05:01,2,8,19.8,5.4,13,,
Riyadh,10/01/2023 06:46,31,188,864.6,219.9,27,,
Riyadh,10/01/2023 07:46,60,350,1765.8,343.7,35,,
Riyadh,10/01/2023 08:01,60,287,1483,314.6,35,,
Riyadh,10/01/2023 09:01,43,152,733.7,189.3,28,,
Riyadh,10/01/2023 10:01,32,133,580.4,159.3,30,,
Riyadh,10/01/2023 11:01,25,125,479.7,131.3,29,,
Riyadh,10/01/2023 12:16,29,239,862.2,210.6,21,,
Riyadh,10/01/2023 13:46,38,259,1141,259.1,19,,
Riyadh,10/01/2023 14:46,44,273,1284.6,333,32,,
Riyadh,10/01/2023 15:16,48,270,1232.4,335.1,35,,
Riyadh,10/01/2023 16:46,59,425,2002.4,454.1,49,,
Riyadh,10/01/2023 17:31,63,470,2325.2,482.1,59,,
Riyadh,10/01/2023 18:01,58,354,1672.7,358.9,56,,
Riyadh,10/01/2023 19:01,51,311,1296.1,294.8,49,,
Riyadh,10/01/2023 20:01,35,221,811.4,202.1,32,,
Riyadh,10/01/2023 21:01,30,179,608.2,140.3,32,,
Riyadh,10/01/2023 22:01,24,106,384.6,102.5,33,,
Riyadh,10/01/2023 23:01,18,67,225.7,63.5,26,,
Riyadh,11/01/2023 00:01,13,36,121.9,30.3,18,,
Riyadh,11/01/2023 01:01,6,17,94.2,17.7,11,,
Riyadh,11/01/2023 02:01,4,14,36.2,10.3,10,,
Riyadh,11/01/2023 03:01,2,11,27.1,6.8,13,,
Riyadh,11/01/2023 04:01,1,8,31.9,7.5,14,,
Riyadh,11/01/2023 05:01,0,2,8.3,0.5,7,,
Riyadh,11/01/2023 06:46,27,172,762.7,186.2,15,,
Riyadh,11/01/2023 07:46,54,301,1539.3,308.1,23,,
Riyadh,11/01/2023 08:01,53,257,1212.7,268.3,24,,
Riyadh,11/01/2023 09:01,35,138,552.3,155.1,21,,
Riyadh,11/01/2023 10:01,27,104,402.4,119.1,18,,
Riyadh,11/01/2023 11:01,23,125,427.6,133.5,16,,
Riyadh,11/01/2023 12:31,29,240,866.9,177.6,17,,
Riyadh,11/01/2023 13:31,34,255,1001.8,229.4,18,,
Riyadh,11/01/2023 14:46,41,290,1240.6,305.2,28,,
Riyadh,11/01/2023 15:46,46,245,1221.2,318.9,32,,
Riyadh,11/01/2023 16:46,59,461,2179.8,470,54,,
Riyadh,11/01/2023 17:31,67,551,2704.1,512.4,63,,
Riyadh,11/01/2023 18:01,62,379,1861.6,377.5,59,,
Riyadh,11/01/2023 19:01,55,382,1716.7,360.1,52,,
Riyadh,11/01/2023 20:16,41,274,1066.2,243,38,,
Riyadh,11/01/2023 21:01,39,256,948.2,215.3,34,,
Riyadh,11/01/2023 22:01,31,166,613.2,138.1,38,,
Riyadh,11/01/2023 23:01,22,73,256.7,74.5,33,,
Riyadh,12/01/2023 00:01,15,40,186.6,44.5,20,,
Riyadh,12/01/2023 01:46,11,39,186.3,34.5,11,,
Riyadh,12/01/2023 02:01,10,35,131.6,29.9,7,,
Riyadh,12/01/2023 03:01,3,14,55.8,14.6,6,,
Riyadh,12/01/2023 04:01,2,8,31.1,6.1,5,,
Riyadh,12/01/2023 05:01,0,6,21.5,3.4,2,,
Riyadh,12/01/2023 06:46,23,120,528.3,149.6,17,,
Riyadh,12/01/2023 07:46,41,228,1060.2,227.3,26,,
Riyadh,12/01/2023 08:01,39,192,927.3,196.7,23,,
Riyadh,12/01/2023 09:01,25,87,343.9,103.2,17,,
Riyadh,12/01/2023 10:01,22,102,410.3,113.1,20,,
Riyadh,12/01/2023 11:46,25,177,681.2,168.4,23,,
Riyadh,12/01/2023 12:16,30,239,921.1,214.5,28,,
Riyadh,12/01/2023 13:46,36,236,1067.6,260.4,43,,
Riyadh,12/01/2023 14:46,49,344,1828.2,384.4,52,,
Riyadh,12/01/2023 15:16,54,305,1699.6,402.5,55,,
Riyadh,12/01/2023 16:46,65,517,2721.1,516.5,65,,
Riyadh,12/01/2023 17:31,71,539,3004,542.3,69,,
Riyadh,12/01/2023 18:01,66,411,2326.7,430.3,62,,
Riyadh,12/01/2023 19:01,59,362,1792.5,379,52,,
Riyadh,12/01/2023 20:46,48,330,1315.3,325.8,53,,
Riyadh,12/01/2023 21:01,47,321,1287.1,317.7,46,,
Riyadh,12/01/2023 22:01,43,251,980.2,238.9,51,,
Riyadh,12/01/2023 23:01,31,158,587.8,142,45,,
Riyadh,13/01/2023 00:01,24,110,388.4,95.1,45,,
Riyadh,13/01/2023 01:01,18,61,207.8,40.1,45,,
Riyadh,13/01/2023 02:01,14,39,161.9,22.8,33,,
Riyadh,13/01/2023 03:01,7,33,120.3,12.2,21,,
Riyadh,13/01/2023 04:01,4,17,63.2,8.5,21,,
Riyadh,13/01/2023 05:01,2,12,46.4,6.1,16,,
Riyadh,13/01/2023 06:01,0,8,17.2,2.1,20,,
Riyadh,13/01/2023 07:01,0,12,38.4,3.4,17,,
Riyadh,13/01/2023 08:01,0,16,47.1,6.6,15,,
Riyadh,13/01/2023 09:01,0,8,36.1,3.6,10,,
Riyadh,13/01/2023 10:01,0,15,63.4,10.6,7,,
Riyadh,13/01/2023 11:01,0,12,34.5,4,5,,
Riyadh,13/01/2023 12:46,6,42,115.9,13.2,12,,
Riyadh,13/01/2023 13:46,8,78,318.4,57.5,14,,
Riyadh,13/01/2023 14:46,13,95,405.8,94.9,27,,
Riyadh,13/01/2023 15:01,13,104,439.2,94.7,41,,
Riyadh,13/01/2023 16:46,22,204,900.2,170.5,50,,
Riyadh,13/01/2023 17:31,26,211,963.8,179.3,53,,
Riyadh,13/01/2023 18:46,28,205,918.6,194.7,46,,
Riyadh,13/01/2023 19:01,29,210,901.1,195.7,40,,
Riyadh,13/01/2023 20:31,33,224,941.4,197.4,32,,
Riyadh,13/01/2023 21:01,34,231,921.9,196,31,,
Riyadh,13/01/2023 22:31,42,210,782.7,252.1,27,,
Riyadh,13/01/2023 23:01,36,162,592.3,163.5,24,,
Riyadh,14/01/2023 00:01,28,120,435.2,114.1,20,,
Riyadh,14/01/2023 01:01,22,76,264.2,68.3,16,,
Riyadh,14/01/2023 02:16,14,40,175.9,30.9,11,,
Riyadh,14/01/2023 03:31,19,42,181.1,29.2,8,,
Riyadh,14/01/2023 04:01,16,23,90,16.1,5,,
Riyadh,14/01/2023 05:01,9,13,64.4,6.5,4,,
Riyadh,14/01/2023 06:16,6,10,58.8,10.3,4,,
Riyadh,14/01/2023 07:01,6,17,84.6,14.6,2,,
Riyadh,14/01/2023 08:31,5,16,54,7.2,4,,
Riyadh,14/01/2023 09:46,8,37,103.4,20.9,7,,
Riyadh,14/01/2023 10:46,12,78,288.6,58.6,9,,
Riyadh,14/01/2023 11:31,14,93,359.4,66.1,11,,
Riyadh,14/01/2023 12:16,16,101,423.2,101,12,,
Riyadh,14/01/2023 13:46,17,100,361,93.9,16,,
Riyadh,14/01/2023 14:46,32,141,530.6,221.9,19,,
Riyadh,14/01/2023 15:16,35,165,656,227.1,23,,
Riyadh,14/01/2023 16:46,42,299,1203.7,310.3,42,,
Riyadh,14/01/2023 17:31,43,323,1297.3,322.7,47,,
Riyadh,14/01/2023 18:46,42,272,1113.3,273.3,45,,
Riyadh,14/01/2023 19:01,41,262,1111.3,270.2,44,,
Riyadh,14/01/2023 20:01,34,237,844.4,210.1,37,,
Riyadh,14/01/2023 21:01,30,182,657.4,149.3,33,,
Riyadh,14/01/2023 22:01,25,108,348.2,101.7,30,,
Riyadh,14/01/2023 23:01,22,93,312.6,92.1,21,,
Riyadh,15/01/2023 00:01,18,63,192.1,56.8,13,,
Riyadh,15/01/2023 01:01,11,31,132.4,23.9,8,,
Riyadh,15/01/2023 02:01,7,18,81.9,10.2,4,,
Riyadh,15/01/2023 03:01,5,19,64.7,9.4,2,,
Riyadh,15/01/2023 04:01,3,10,54.5,6.5,1,,
Riyadh,15/01/2023 05:01,2,4,18.8,2.4,0,,
Riyadh,15/01/2023 06:46,8,26,116.5,43.1,27,,
Riyadh,15/01/2023 07:46,17,66,247.6,92.9,60,,
Riyadh,15/01/2023 08:46,21,67,267.8,102,62,,
Riyadh,15/01/2023 09:46,34,106,441.1,187.6,46,,
Riyadh,15/01/2023 10:01,33,107,442.9,162.1,33,,
Riyadh,15/01/2023 11:01,29,133,514.4,178.4,22,,
Riyadh,15/01/2023 12:01,27,137,521.4,164.8,27,,
Riyadh,15/01/2023 13:46,22,112,445.9,135.8,38,,
Riyadh,15/01/2023 14:46,31,216,847.4,239.5,46,,
Riyadh,15/01/2023 15:16,36,218,904.7,243.3,47,,
Riyadh,15/01/2023 16:46,57,416,2009.5,449.2,59,,
Riyadh,15/01/2023 17:46,66,452,2239.5,451.1,66,,
Riyadh,15/01/2023 18:01,62,381,1872.9,395.1,62,,
Riyadh,15/01/2023 19:01,55,336,1590.5,348.2,52,,
Riyadh,15/01/2023 20:31,43,270,1039.8,270.6,35,,
Riyadh,15/01/2023 21:01,42,234,933.1,229.7,28,,
Riyadh,15/01/2023 22:01,34,167,650.1,162.4,23,,
Riyadh,15/01/2023 23:01,23,62,229.7,74.2,17,,
Riyadh,16/01/2023 00:01,16,47,146.2,47.1,11,,
Riyadh,16/01/2023 01:01,16,66,359.7,49.7,6,,
Riyadh,16/01/2023 02:01,9,30,90.6,20,4,,
Riyadh,16/01/2023 03:01,6,21,69.3,16.1,2,,
Riyadh,16/01/2023 04:01,5,11,38.4,8.1,1,,
Riyadh,16/01/2023 05:01,2,13,51.8,8.1,0,,
Riyadh,16/01/2023 06:46,9,24,121.9,41.1,29,,
Riyadh,16/01/2023 07:46,17,67,288.3,90.8,60,,
Riyadh,16/01/2023 08:01,19,67,263.9,92.9,62,,
Riyadh,16/01/2023 09:31,22,90,349.6,104.4,45,,
Riyadh,16/01/2023 10:01,22,95,386.2,99.4,33,,
Riyadh,16/01/2023 11:01,20,110,368.4,110,24,,
Riyadh,16/01/2023 12:01,19,108,399.6,108.5,30,,
Riyadh,16/01/2023 13:31,19,123,445,112.6,39,,
Riyadh,16/01/2023 14:46,30,200,841.2,214.6,47,,
Riyadh,16/01/2023 15:16,34,210,843.2,233.3,52,,
Riyadh,16/01/2023 16:46,51,409,1794.2,411.7,62,,
Riyadh,16/01/2023 17:46,60,389,1950.3,389.2,67,,
Riyadh,16/01/2023 18:01,56,335,1628,342.9,63,,
Riyadh,16/01/2023 19:01,48,301,1268.7,284.6,57,,
Riyadh,16/01/2023 20:16,32,207,760.7,175.9,40,,
Riyadh,16/01/2023 21:01,29,186,647,149.2,31,,
Riyadh,16/01/2023 22:01,25,109,381,112.4,24,,
Riyadh,16/01/2023 23:01,19,69,224.2,68.6,17,,
Riyadh,17/01/2023 00:01,12,21,90.5,18.1,13,,
Riyadh,17/01/2023 01:01,7,21,78.1,20,9,,
Riyadh,17/01/2023 02:01,4,21,73.7,16.2,9,,
Riyadh,17/01/2023 03:01,2,7,17.1,4.3,7,,
Riyadh,17/01/2023 04:01,0,7,20.8,3.6,6,,
Riyadh,17/01/2023 05:01,0,6,11.8,2.7,2,,
Riyadh,17/01/2023 06:46,28,185,804,195.8,31,,
Riyadh,17/01/2023 07:46,56,317,1679.1,326.8,60,,
Riyadh,17/01/2023 08:01,57,303,1650,316.1,60,,
Riyadh,17/01/2023 09:01,46,190,880.2,227.7,43,,
Riyadh,17/01/2023 10:01,34,130,629.6,158.5,32,,
Riyadh,17/01/2023 11:01,23,109,404.1,119.3,25,,
Riyadh,17/01/2023 12:16,24,187,677,163.2,29,,
Riyadh,17/01/2023 13:46,30,238,846.9,209.2,38,,
Riyadh,17/01/2023 14:46,39,246,1035.7,272,44,,
Riyadh,17/01/2023 15:31,44,215,952,292.6,48,,
Riyadh,17/01/2023 16:46,57,389,1877.2,419.8,59,,
Riyadh,17/01/2023 17:46,61,379,1941.6,398,63,86.97742116,101.7456107
Riyadh,17/01/2023 18:01,56,316,1485.6,328.1,58,86.51611928,97.98662135
Riyadh,17/01/2023 19:01,47,262,1064.1,274.8,51,81.4114921,91.6422214
Riyadh,17/01/2023 20:01,30,172,575.2,160.9,35,80.42915659,81.11288318
Riyadh,17/01/2023 21:01,27,143,502.9,116.4,30,79.92666034,79.45567092
Riyadh,17/01/2023 22:01,25,119,401,111.3,24,77.48348842,77.20777815
Riyadh,17/01/2023 23:01,18,74,246.7,62.5,18,73.84223638,72.22935163
Riyadh,18/01/2023 00:01,12,27,98.1,31.7,13,69.77675271,67.40395713
Riyadh,18/01/2023 01:01,7,23,63.9,14.7,6,65.3568552,62.49206884
Riyadh,18/01/2023 02:01,4,18,55,8.6,4,62.11968117,59.59230882
Riyadh,18/01/2023 03:01,2,13,48.9,12,2,59.87913089,57.87359223
Riyadh,18/01/2023 04:01,0,5,24.3,2.1,1,56.90841509,55.18279275
Riyadh,18/01/2023 05:01,0,4,13.5,2.8,0,53.46980937,51.81958025
Riyadh,18/01/2023 06:46,26,158,644.4,176.3,27,68.53980746,75.98077139
Riyadh,18/01/2023 07:46,51,302,1457.5,293.2,54,74.67033602,93.66376556
Riyadh,18/01/2023 08:01,51,239,1163,258.4,53,73.821649,92.28673594
Riyadh,18/01/2023 09:01,35,124,566.3,149.5,35,71.3211928,80.21248025
Riyadh,18/01/2023 10:01,26,116,462.8,128,27,70.45721317,74.27665419
Riyadh,18/01/2023 11:01,21,98,361.2,111.5,23,69.80081761,71.71008651
Riyadh,18/01/2023 12:31,27,209,725.7,164.7,29,73.17829701,78.46683799
Riyadh,18/01/2023 13:46,31,236,859.7,220.5,34,71.94000629,80.19481377
Riyadh,18/01/2023 14:46,42,255,1162.7,294.8,41,73.15641541,86.20204919
Riyadh,18/01/2023 15:16,46,247,1134.8,294.4,46,74.0166888,88.53947349
Riyadh,18/01/2023 16:46,58,444,2184.4,440.5,59,83.24060356,99.63452615
Riyadh,18/01/2023 17:31,63,511,2514.8,470.3,67,87.14662449,103.8117698
Riyadh,18/01/2023 18:01,57,327,1565.1,338.2,62,86.71993303,98.93642941
Riyadh,18/01/2023 19:01,48,302,1298,293.9,55,81.55291334,92.12436991
Riyadh,18/01/2023 20:31,34,205,729.8,183.2,41,80.71756338,83.39685318
Riyadh,18/01/2023 21:01,32,206,728.6,182.8,39,80.30736207,82.48971192
Riyadh,18/01/2023 22:01,25,115,402,85.9,31,78.04122982,77.52851884
Riyadh,18/01/2023 23:01,17,62,241.7,47.1,22,74.42576727,71.63966991
Riyadh,19/01/2023 00:01,12,37,110.7,31.8,15,70.27381567,67.40369164
Riyadh,19/01/2023 01:01,9,34,154.5,21.9,11,65.74266051,63.66067476
Riyadh,19/01/2023 02:01,4,16,63.2,16.6,10,62.24796398,59.84120942
Riyadh,19/01/2023 03:01,3,13,40.7,7.7,3,60.00512512,58.15775776
Riyadh,19/01/2023 04:01,1,11,54.6,11.9,2,57.07909344,55.84324919
Riyadh,19/01/2023 05:01,0,9,25.7,5.9,0,54.71619309,53.17340878
Riyadh,19/01/2023 06:46,22,97,447.8,137.7,23,66.29754724,72.47828217
Riyadh,19/01/2023 07:46,42,211,985.6,228.4,41,71.30864323,86.63894439
Riyadh,19/01/2023 08:01,41,181,890.9,204.5,39,70.45217818,85.06597801
Riyadh,19/01/2023 09:01,27,101,415.7,119.7,25,68.56055251,75.08165104
Riyadh,19/01/2023 10:01,25,117,455.4,126.5,22,69.28373967,73.30140288
Riyadh,19/01/2023 11:46,24,150,584.9,153.7,25,71.46474094,74.65904271
Riyadh,19/01/2023 12:31,30,191,733.3,188.6,30,73.01685445,80.08637717
Riyadh,19/01/2023 13:46,34,235,906.1,234.5,36,72.12438597,81.71152457
Riyadh,19/01/2023 14:46,43,287,1252.9,328,49,74.02036991,87.1970567
Riyadh,19/01/2023 15:31,49,271,1334.1,325.9,54,75.95359321,90.63199739
Riyadh,19/01/2023 16:46,61,487,2355.1,490.8,65,84.42693675,102.3743138
Riyadh,19/01/2023 17:31,67,506,2597.2,504.6,71,87.71273463,107.0121379
Riyadh,19/01/2023 18:01,62,354,1750.2,394.3,66,86.93359472,102.1434155
Riyadh,19/01/2023 19:01,60,387,1828.5,409.6,59,82.83407853,100.5950848
Riyadh,19/01/2023 20:01,49,324,1409.6,322.9,48,83.17819296,93.55937872
Riyadh,19/01/2023 21:01,37,188,672.1,195.2,47,84.23894434,84.78758167
Riyadh,19/01/2023 22:46,27,149,584.5,156.4,43,81.02636955,78.19707432
Riyadh,19/01/2023 23:31,30,165,665.2,152.1,31,77.95395333,79.63956799
Riyadh,20/01/2023 00:01,29,122,468.1,120.8,24,75.67167994,78.71970279
